Bin Id,Marker Id,Gene Ids
final.contigs.fa.metabat_bins_82,PF00189.15,k99_1195801_9
final.contigs.fa.metabat_bins_82,PF00189.15,k99_127235_3
final.contigs.fa.metabat_bins_82,PF00189.15,k99_1365530_9
final.contigs.fa.metabat_bins_82,PF00189.15,k99_1413551_4
final.contigs.fa.metabat_bins_82,PF00189.15,k99_2034218_9
final.contigs.fa.metabat_bins_82,PF00189.15,k99_2134837_7
final.contigs.fa.metabat_bins_82,PF00189.15,k99_2414107_19
final.contigs.fa.metabat_bins_82,PF00189.15,k99_2614524_2
final.contigs.fa.metabat_bins_82,PF00189.15,k99_3053595_8
final.contigs.fa.metabat_bins_82,PF00189.15,k99_3423014_4
final.contigs.fa.metabat_bins_82,PF00189.15,k99_3439402_7
final.contigs.fa.metabat_bins_82,PF00189.15,k99_344542_28
final.contigs.fa.metabat_bins_82,PF00189.15,k99_3928372_9
final.contigs.fa.metabat_bins_82,PF00189.15,k99_4432503_3
final.contigs.fa.metabat_bins_82,PF00189.15,k99_4485911_4
final.contigs.fa.metabat_bins_82,PF00189.15,k99_4593340_1
final.contigs.fa.metabat_bins_82,PF00189.15,k99_633622_27
final.contigs.fa.metabat_bins_82,PF00189.15,k99_668725_1
final.contigs.fa.metabat_bins_82,PF00189.15,k99_754336_18
final.contigs.fa.metabat_bins_82,PF00189.15,k99_900803_8
final.contigs.fa.metabat_bins_82,PF00189.15,k99_944518_16
final.contigs.fa.metabat_bins_82,PF00189.15,k99_979043_5
final.contigs.fa.metabat_bins_82,PF00189.15,k99_983656_18
final.contigs.fa.metabat_bins_82,TIGR00344,k99_139631_1
final.contigs.fa.metabat_bins_82,TIGR00344,k99_1456939_6
final.contigs.fa.metabat_bins_82,TIGR00344,k99_167856_5
final.contigs.fa.metabat_bins_82,TIGR00344,k99_1754968_2
final.contigs.fa.metabat_bins_82,TIGR00344,k99_2604788_1
final.contigs.fa.metabat_bins_82,TIGR00344,k99_2625771_1
final.contigs.fa.metabat_bins_82,TIGR00344,k99_3726350_7
final.contigs.fa.metabat_bins_82,TIGR00344,k99_4032059_2
final.contigs.fa.metabat_bins_82,TIGR00344,k99_4188284_5
final.contigs.fa.metabat_bins_82,TIGR00344,k99_560732_2
final.contigs.fa.metabat_bins_82,TIGR00344,k99_576575_1
final.contigs.fa.metabat_bins_82,TIGR00344,k99_633622_51
final.contigs.fa.metabat_bins_82,TIGR00344,k99_655957_7
final.contigs.fa.metabat_bins_82,TIGR00344,k99_880994_1
final.contigs.fa.metabat_bins_82,PF03719.10,k99_1195801_20
final.contigs.fa.metabat_bins_82,PF03719.10,k99_1328884_8
final.contigs.fa.metabat_bins_82,PF03719.10,k99_1365530_20
final.contigs.fa.metabat_bins_82,PF03719.10,k99_197742_5
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2030933_4
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2032296_3
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2268600_3
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2410712_2
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2414107_8
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2425496_13
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2614524_13
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2821992_5
final.contigs.fa.metabat_bins_82,PF03719.10,k99_2897207_1
final.contigs.fa.metabat_bins_82,PF03719.10,k99_3000845_3
final.contigs.fa.metabat_bins_82,PF03719.10,k99_3429850_3
final.contigs.fa.metabat_bins_82,PF03719.10,k99_4427180_5
final.contigs.fa.metabat_bins_82,PF03719.10,k99_4477672_2
final.contigs.fa.metabat_bins_82,PF03719.10,k99_4485911_15
final.contigs.fa.metabat_bins_82,PF03719.10,k99_4566649_6
final.contigs.fa.metabat_bins_82,PF03719.10,k99_4593340_12
final.contigs.fa.metabat_bins_82,PF03719.10,k99_633622_38
final.contigs.fa.metabat_bins_82,PF03719.10,k99_754336_7
final.contigs.fa.metabat_bins_82,PF03719.10,k99_944518_5
final.contigs.fa.metabat_bins_82,PF03719.10,k99_983656_8
final.contigs.fa.metabat_bins_82,PF00333.15,k99_1195801_20
final.contigs.fa.metabat_bins_82,PF00333.15,k99_1328884_8
final.contigs.fa.metabat_bins_82,PF00333.15,k99_1365530_20
final.contigs.fa.metabat_bins_82,PF00333.15,k99_197742_5
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2030933_4
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2032296_3
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2268600_3
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2410712_2
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2414107_8
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2425496_13
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2614524_13
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2821992_5
final.contigs.fa.metabat_bins_82,PF00333.15,k99_2897207_1
final.contigs.fa.metabat_bins_82,PF00333.15,k99_3000845_3
final.contigs.fa.metabat_bins_82,PF00333.15,k99_3429850_3
final.contigs.fa.metabat_bins_82,PF00333.15,k99_4477672_2
final.contigs.fa.metabat_bins_82,PF00333.15,k99_4485911_15
final.contigs.fa.metabat_bins_82,PF00333.15,k99_4566649_6
final.contigs.fa.metabat_bins_82,PF00333.15,k99_4593340_12
final.contigs.fa.metabat_bins_82,PF00333.15,k99_633622_38
final.contigs.fa.metabat_bins_82,PF00333.15,k99_754336_7
final.contigs.fa.metabat_bins_82,PF00333.15,k99_944518_5
final.contigs.fa.metabat_bins_82,PF00333.15,k99_983656_8
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1014798_5
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1055813_1
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1226621_7
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1239323_3
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1336908_2
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1396655_2
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1480174_4
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1626332_1
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1643362_1
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1704352_3
final.contigs.fa.metabat_bins_82,PF08459.6,k99_1795447_5
final.contigs.fa.metabat_bins_82,PF08459.6,k99_2068588_11
final.contigs.fa.metabat_bins_82,PF08459.6,k99_2515749_2
final.contigs.fa.metabat_bins_82,PF08459.6,k99_2546678_33
final.contigs.fa.metabat_bins_82,PF08459.6,k99_306067_1
final.contigs.fa.metabat_bins_82,PF08459.6,k99_316404_2
final.contigs.fa.metabat_bins_82,PF08459.6,k99_3824798_9
final.contigs.fa.metabat_bins_82,PF08459.6,k99_390535_17
final.contigs.fa.metabat_bins_82,PF08459.6,k99_4472504_6
final.contigs.fa.metabat_bins_82,PF08459.6,k99_502965_5
final.contigs.fa.metabat_bins_83,TIGR00442,k99_2153080_2
final.contigs.fa.metabat_bins_83,TIGR00442,k99_2200549_1
final.contigs.fa.metabat_bins_83,TIGR01534,k99_1826690_10
final.contigs.fa.metabat_bins_83,TIGR01534,k99_1865913_5
final.contigs.fa.metabat_bins_83,TIGR01534,k99_2808280_1
final.contigs.fa.metabat_bins_83,PF02873.11,k99_2411364_5
final.contigs.fa.metabat_bins_83,PF02873.11,k99_2835520_4
final.contigs.fa.metabat_bins_83,PF01025.14,k99_102432_3
final.contigs.fa.metabat_bins_83,PF01025.14,k99_4272933_7
final.contigs.fa.metabat_bins_83,TIGR01051,k99_1281881_2
final.contigs.fa.metabat_bins_83,TIGR01051,k99_2942594_3
final.contigs.fa.metabat_bins_89,TIGR03263,k99_4235033_3
final.contigs.fa.metabat_bins_89,TIGR03263,k99_86507_1
final.contigs.fa.metabat_bins_9,TIGR00041,k99_1285764_5&&k99_1285764_6
final.contigs.fa.metabat_bins_9,TIGR00041,k99_2000752_1
final.contigs.fa.metabat_bins_9,PF05670.8,k99_1629590_1
final.contigs.fa.metabat_bins_9,PF05670.8,k99_2980872_5
final.contigs.fa.metabat_bins_9,PF00164.20,k99_1090031_1
final.contigs.fa.metabat_bins_9,PF00164.20,k99_336103_7
final.contigs.fa.metabat_bins_9,PF09845.4,k99_386610_4
final.contigs.fa.metabat_bins_9,PF09845.4,k99_767761_1
final.contigs.fa.metabat_bins_9,PF00958.17,k99_3304337_2
final.contigs.fa.metabat_bins_9,PF00958.17,k99_3645521_4
final.contigs.fa.metabat_bins_90,TIGR02432,k99_3385848_3
final.contigs.fa.metabat_bins_90,TIGR02432,k99_3987561_7
final.contigs.fa.metabat_bins_90,TIGR01069,k99_3072762_1
final.contigs.fa.metabat_bins_90,TIGR01069,k99_3987561_8
final.contigs.fa.metabat_bins_92,TIGR00395,k99_4384324_4
final.contigs.fa.metabat_bins_92,TIGR00395,k99_4581735_1
final.contigs.fa.metabat_bins_92,PF03951.14,k99_193546_2
final.contigs.fa.metabat_bins_92,PF03951.14,k99_813938_4
final.contigs.fa.metabat_bins_93,PF00177.16,k99_1814259_3
final.contigs.fa.metabat_bins_93,PF00177.16,k99_29626_1
final.contigs.fa.metabat_bins_95,PF00416.17,k99_2684971_2
final.contigs.fa.metabat_bins_95,PF00416.17,k99_3932132_5
final.contigs.fa.metabat_bins_95,PF00466.15,k99_1642548_5
final.contigs.fa.metabat_bins_95,PF00466.15,k99_2822843_7
final.contigs.fa.metabat_bins_95,PF00466.15,k99_2958804_1
final.contigs.fa.metabat_bins_95,PF00466.15,k99_2977995_5
final.contigs.fa.metabat_bins_95,TIGR00967,k99_1966843_3
final.contigs.fa.metabat_bins_95,TIGR00967,k99_2374797_10
final.contigs.fa.metabat_bins_95,TIGR00855,k99_1642548_6
final.contigs.fa.metabat_bins_95,TIGR00855,k99_2977995_6
final.contigs.fa.metabat_bins_95,TIGR00084,k99_1246548_41
final.contigs.fa.metabat_bins_95,TIGR00084,k99_3105496_2
final.contigs.fa.metabat_bins_95,PF01016.14,k99_2809526_39
final.contigs.fa.metabat_bins_95,PF01016.14,k99_3584585_5
final.contigs.fa.metabat_bins_95,PF00276.15,k99_1387499_2
final.contigs.fa.metabat_bins_95,PF00276.15,k99_2378591_7
final.contigs.fa.metabat_bins_95,PF03947.13,k99_1387499_1
final.contigs.fa.metabat_bins_95,PF03947.13,k99_2378591_8
final.contigs.fa.metabat_bins_95,PF00181.18,k99_1387499_1
final.contigs.fa.metabat_bins_95,PF00181.18,k99_2378591_8
final.contigs.fa.metabat_bins_95,PF01196.14,k99_2684971_6
final.contigs.fa.metabat_bins_95,PF01196.14,k99_3932132_9
final.contigs.fa.metabat_bins_95,PF01649.13,k99_1246548_40
final.contigs.fa.metabat_bins_95,PF01649.13,k99_865522_2
final.contigs.fa.metabat_bins_95,PF00573.17,k99_1387499_3
final.contigs.fa.metabat_bins_95,PF00573.17,k99_2378591_6
final.contigs.fa.metabat_bins_95,PF00380.14,k99_2684971_8
final.contigs.fa.metabat_bins_95,PF00380.14,k99_3932132_11
final.contigs.fa.metabat_bins_95,PF01245.15,k99_1366130_13
final.contigs.fa.metabat_bins_95,PF01245.15,k99_3725980_13
final.contigs.fa.metabat_bins_95,PF01245.15,k99_4002746_3
final.contigs.fa.metabat_bins_95,PF00572.13,k99_2684971_7
final.contigs.fa.metabat_bins_95,PF00572.13,k99_3932132_10
final.contigs.fa.metabat_bins_95,PF01000.21,k99_2684971_5
final.contigs.fa.metabat_bins_95,PF01000.21,k99_3932132_8
final.contigs.fa.metabat_bins_95,PF06421.7,k99_2809526_27
final.contigs.fa.metabat_bins_95,PF06421.7,k99_4507549_4
final.contigs.fa.metabat_bins_95,PF01193.19,k99_2684971_5
final.contigs.fa.metabat_bins_95,PF01193.19,k99_3932132_8
final.contigs.fa.metabat_bins_95,PF05697.8,k99_1366130_23
final.contigs.fa.metabat_bins_95,PF05697.8,k99_1470382_1
final.contigs.fa.metabat_bins_95,PF00297.17,k99_1387499_6
final.contigs.fa.metabat_bins_95,PF00297.17,k99_2378591_5
final.contigs.fa.metabat_bins_95,PF01632.14,k99_1366130_18
final.contigs.fa.metabat_bins_95,PF01632.14,k99_2545510_3
final.contigs.fa.metabat_bins_95,PF00453.13,k99_1366130_17
final.contigs.fa.metabat_bins_95,PF00453.13,k99_2545510_4
final.contigs.fa.metabat_bins_95,PF00411.14,k99_2684971_3
final.contigs.fa.metabat_bins_95,PF00411.14,k99_3932132_6
final.contigs.fa.metabat_bins_95,PF01195.14,k99_1398576_3
final.contigs.fa.metabat_bins_95,PF01195.14,k99_2036321_1
final.contigs.fa.metabat_bins_95,PF01795.14,k99_1263415_3
final.contigs.fa.metabat_bins_95,PF01795.14,k99_3659029_23
final.contigs.fa.metabat_bins_95,PF00829.16,k99_3584585_4
final.contigs.fa.metabat_bins_95,PF00829.16,k99_3659029_12
final.contigs.fa.metabat_bins_96,TIGR00445,k99_2231130_1
final.contigs.fa.metabat_bins_96,TIGR00445,k99_86279_3
final.contigs.fa.metabat_bins_98,PF04998.12,k99_1990520_2
final.contigs.fa.metabat_bins_98,PF04998.12,k99_2135633_5
final.contigs.fa.metabat_bins_98,PF05697.8,k99_3915439_3
final.contigs.fa.metabat_bins_98,PF05697.8,k99_873665_2
